Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
431731009,52785004,Extracorporeal shockwave lithotripsy of the kidney using fluoroscopic guidance (procedure),Destruction of lesion of kidney (procedure)
431731009,24376003,Extracorporeal shockwave lithotripsy of the kidney using fluoroscopic guidance (procedure),Extracorporeal shockwave lithotripsy of the kidney (procedure)
11812001,118474006,Reconstruction for recurrent dislocating patella with extensor realignment (procedure),Realignment of bone (procedure)
442208009,441599009,Revisional posterior fusion of atlantoaxial joint using pedicle screw (procedure),Posterior fusion of atlantoaxial joint using pedicle screw (procedure)
311598006,311641005,Programmed language stimulation (regime/therapy),Speech promotion therapy (regime/therapy)
50905003,78559005,Incision of bone of scapula (procedure),Operative procedure on shoulder region (procedure)
304497007,304498002,Giving encouragement to perform activity (procedure),Giving encouragement to perform procedure (procedure)
408031000119108,441987005,Percutaneous needle biopsy of pancreas using computed tomography guidance (procedure),Imaging of abdomen (procedure)
238353002,287532007,Thoracoscopic instillation of substance into pleural cavity (procedure),Endoscopy of respiratory system (procedure)
231337007,399097000,External ocular infiltration of local anesthesia (procedure),Administration of anesthesia (procedure)
176408003,9162006,Reconstruction of scrotum with local flap (procedure),Transplantation of scrotal tissue (procedure)
67495001,58884004,Suture of joint capsule with arthroplasty of foot (procedure),Suture of capsule of foot (procedure)
14555006,67102000,Arthroplasty of patella with prosthesis (procedure),Repair of patella (procedure)
14555006,428034005,Arthroplasty of patella with prosthesis (procedure),Insertion of prosthesis of bone (procedure)
440549000,34969007,Insertion of peripancreatic drain with jejunostomy (procedure),Operation on retroperitoneum (procedure)
440549000,44119001,Insertion of peripancreatic drain with jejunostomy (procedure),Anastomosis of small intestine to small intestine (procedure)
440549000,15051002,Insertion of peripancreatic drain with jejunostomy (procedure),Repair of pancreas (procedure)
432941004,441802002,Percutaneous thrombolysis of hepatic vein using fluoroscopic guidance (procedure),Imaging of liver (procedure)
432941004,276985008,Percutaneous thrombolysis of hepatic vein using fluoroscopic guidance (procedure),Percutaneous thrombolysis of vein (procedure)
432941004,5415002,Percutaneous thrombolysis of hepatic vein using fluoroscopic guidance (procedure),Destruction of lesion of liver (procedure)
233428003,32484006,Thrombolysis of vein (procedure),Destructive procedure of vein (procedure)
233203008,133909001,Placement of stent in ductus arteriosus (procedure),Maintenance of device (procedure)
442527002,118709004,Division of fascia of finger for Dupuytren contracture (procedure),Procedure on finger (procedure)
609160002,442881005,Percutaneous transluminal angioplasty of brachiocephalic vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
265351005,235419001,Insertion of tubal prosthesis into esophagus via stomach (procedure),Intubation of gastrointestinal tract (procedure)
16549591000119109,6491000087100,Percutaneous biopsy of right lung using computed tomography guidance (procedure),Biopsy of right lung using computed tomography guidance (procedure)
447192001,120063005,Electrodestruction of fallopian tube (procedure),Fallopian tube destructive procedure (procedure)
176500008,66077003,High ligation of testicular vein for varicocele (procedure),Ligation of varicocele (procedure)
22510001,61381007,Osteotomy of femoral neck (procedure),Incision of neck (procedure)
431800007,363154008,Fluoroscopic angiography of abdominal aorta using contrast with insertion of fenestrated aortounilateral iliac stent graft (procedure),Implantation of soft tissue (procedure)
80740004,5419008,Simple tenolysis of flexor tendon of palm (procedure),Lysis of adhesions of tendon of hand (procedure)
80740004,83554005,Simple tenolysis of flexor tendon of palm (procedure),Operation on soft tissue of hand (procedure)
183902009,183894001,Private referral to geriatrician (procedure),Private referral to physician (procedure)
68965004,715959009,Pelvimetry with placental localization (procedure),Imaging of pelvis (procedure)
448441000124103,427675001,"Hospital admission, transfer from intermediate care facility (procedure)",Admission from establishment (procedure)
16029001,288761008,Esophagoscopy through artificial stoma (procedure),Esophagogastroduodenoscopy through stoma (procedure)
12868007,442460002,Revision of operative wound of anterior segment of eye (procedure),Procedure on wound (procedure)
89053004,386809009,Vaginal cesarean section (procedure),Operation on fetus (procedure)
430239004,298110006,Fine needle aspiration biopsy of liver (procedure),Aspiration of liver (procedure)
66692001,699464003,"Repair of ruptured supraspinatus tendon, chronic (procedure)",Procedure on joint of shoulder girdle (procedure)
54321008,303809004,Cardiac flow imaging (procedure),Angiography of systems (procedure)
716047000,716206008,Assessment using Revised Edinburgh Functional Communication Profile (procedure),Assessment using Functional Communication Profile Revised (procedure)
305090006,178272006,Prophylactic shoulder stretching (procedure),Stretching of muscle (procedure)
442881005,5431005,Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure),Percutaneous transluminal angioplasty (procedure)
711116007,223455001,Facilitation of drug abuse recovery (procedure),Assisting with procedure (procedure)
287645004,76835000,Breast skin graft (procedure),Repair of chest wall (procedure)
287645004,363154008,Breast skin graft (procedure),Implantation of soft tissue (procedure)
715278003,431767002,Fine needle aspiration biopsy of supraclavicular fossa using ultrasonographic guidance (procedure),Ultrasonography of supraclavicular fossa (procedure)
15101009,426674009,Percutaneous transluminal angioplasty of visceral artery (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
40362001,61661004,Neuroplasty of major peripheral nerve of leg (procedure),Operative procedure on foot (procedure)
699120002,442095009,Arthroscopic repair of rotator cuff (procedure),Repair of joint (procedure)
29391003,363326005,Chemotherapy administration into peritoneal cavity requiring paracentesis (procedure),Therapeutic procedure on soft tissue (procedure)
29391003,178022002,Chemotherapy administration into peritoneal cavity requiring paracentesis (procedure),Introduction of therapeutic substance into peritoneal cavity (procedure)
8973006,44678002,"Adjust complete denture, upper (procedure)",Manipulation of mouth (procedure)
24670001,38330000,Transplantation of conjunctiva for pterygium (procedure),Operation on pterygium (procedure)
225144007,26906007,Dressing of pressure ulcer (procedure),"Application of dressing, pressure (procedure)"
431755004,433587006,Fluoroscopic venography of inferior vena cava using contrast with insertion of stent graft (procedure),Fluoroscopic angiography of graft using contrast with insertion of stent graft (procedure)
33242005,118818008,"Alveolectomy, including curettage of osteitis (procedure)",Procedure on tooth (procedure)
33242005,107957009,"Alveolectomy, including curettage of osteitis (procedure)",Operative procedure on digestive organ (procedure)
33242005,373351007,"Alveolectomy, including curettage of osteitis (procedure)",Surgical procedure on soft tissue (procedure)
33242005,447770006,"Alveolectomy, including curettage of osteitis (procedure)",Curettage of lesion of bone (procedure)
38255009,18734000,Local destruction of lesion of elbow joint (procedure),Local destruction of lesion of joint (procedure)
251413000,252687001,First glass clear (procedure),Two glass urine test - first glass (procedure)
104213005,117041003,Methenamine silver nitrate stain method (procedure),Silver stain method (procedure)
699796007,40111009,Creation of cystoperitoneal shunt (procedure),Repair of cerebral meninges (procedure)
230856000,302428009,Injection of antibiotics into subcutaneous reservoir (procedure),Injection of therapeutic substance into subcutaneous tissue (procedure)
205919009,206849004,Excisional biopsy of sympathetic nerve (procedure),Biopsy of sympathetic nerve (procedure)
405414005,359551000,Angioplasty of tibioperoneal artery with vein (procedure),Angioplasty of vein (procedure)
453631000124102,103696004,Referral to specialist physician (procedure),Patient referral to specialist (procedure)
233276004,426674009,Percutaneous balloon angioplasty of common iliac artery (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
233276004,175612005,Percutaneous balloon angioplasty of common iliac artery (procedure),Percutaneous transluminal angioplasty of iliac artery (procedure)
431747006,438527007,Intravascular ultrasound doppler imaging of coronary artery using fluoroscopic guidance (procedure),Ultrasonography of soft tissue (procedure)
72874005,19934003,Grafting of ear cartilage to ear (procedure),Repair of ear cartilage (procedure)
50980006,362988006,Fine needle biopsy of urinary bladder (procedure),Aspiration of urinary tract (procedure)
232813001,112808008,Rotation of implanted tricuspid valve (procedure),Manipulation of cardiovascular system (procedure)
36936009,386765006,Major thoracotomy with cardiac massage (procedure),Operation on mediastinum (procedure)
699786003,699575002,Repair of syndactyly with skin flap (procedure),Grafting of hand (procedure)
699786003,449677006,Repair of syndactyly with skin flap (procedure),Reconstruction of upper limb (procedure)
233118004,118810001,Placement of stent in major aortopulmonary collateral artery (procedure),Procedure on artery of thorax (procedure)
722186004,722185000,Descemet's membrane automated endothelial keratoplasty (procedure),Descemet's membrane endothelial keratoplasty (procedure)
433768003,433587006,Fluoroscopic angiography of hepatic artery using contrast with insertion of stent graft (procedure),Fluoroscopic angiography of graft using contrast with insertion of stent graft (procedure)
233151008,233150009,Patch enlargement of conduit anastomosis (procedure),Patch enlargement of conduit (procedure)
81705005,107987003,Denervation of aortic body (procedure),Endocrine system destructive procedure (procedure)
77748000,285104007,"Reline complete upper denture, laboratory (procedure)",Reline denture - laboratory (procedure)
434405007,438533003,Percutaneous transluminal cutting balloon angioplasty of popliteal vein using fluoroscopic guidance (procedure),Percutaneous transluminal cutting balloon angioplasty of vein using fluoroscopic guidance (procedure)
185808009,185833007,Well woman monitoring verbal invite (procedure),Well adult monitoring verbal invite (procedure)
431655007,233456008,Fibrin sheath stripping from central venous catheter using fluoroscopic guidance (procedure),Stripping of vein (procedure)
448852003,118709004,External fixation of phalanx of finger (procedure),Procedure on finger (procedure)
442328006,428389001,Percutaneous transluminal ablation of septum of heart using chemical substance (procedure),Percutaneous transluminal ablation (procedure)
42987007,129106006,Vestibular function test (procedure),Diagnostic procedure on ear (procedure)
431932006,442881005,Percutaneous transluminal angioplasty of iliac vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
431254004,397028007,Percutaneous mechanical thrombectomy of mesenteric vein using fluoroscopic guidance (procedure),Thrombectomy of vein (procedure)
32887005,83554005,Neuroplasty of nerve of hand (procedure),Operation on soft tissue of hand (procedure)
433029000,442190001,Nephrostomy using computed tomography guidance (procedure),Construction of external stoma of urinary system (procedure)
175354004,426674009,Percutaneous transluminal balloon angioplasty of aorta (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
7621005,363154008,Transplantation of peritoneal tissue (procedure),Implantation of soft tissue (procedure)
234736000,173307000,Cavity preparation of tooth - plastic restoration (procedure),Restoration of tooth (procedure)
177761004,8126004,Reconstruction of chest wall with distant flap (procedure),Transposition of tissue of chest wall (procedure)
239634009,373351007,Soft tissue release for correction of congenital deformity of hindfoot (procedure),Surgical procedure on soft tissue (procedure)
42587004,118768005,Endoscopy of salivary gland (procedure),Procedure on salivary gland (procedure)
50867009,118776007,Mammary ductogram of single duct (procedure),Procedure on duct (procedure)
177778008,238339002,Repair of previous incision of chest wall with local flap (procedure),Reconstruction of chest wall with local flap (procedure)
40170002,363319005,Extensor tendon realignment of hand (procedure),Surgical repair of upper extremity (procedure)
425435003,425934009,Implantation of cardioverter defibrillator with one electrode lead (procedure),Cardioverter defibrillator procedure (procedure)
432867005,442881005,Percutaneous transluminal angioplasty of common femoral vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
432095006,441812009,Radionuclide imaging of hepatobiliary region with gallbladder stimulation (procedure),Imaging of biliary tract (procedure)
431488007,431343007,Doppler ultrasonography of myocardium for tissue strain rate (procedure),Ultrasonography of myocardium for tissue strain rate (procedure)
412877001,312366003,Extractable nuclear antigen antibody screening test (procedure),Extractable nuclear antigen measurement (procedure)
236241009,37508003,Bladder neck operation for female stress incontinence (procedure),Operation on neck (procedure)
310415002,54332008,Suturing of sinus of Valsalva fistula (procedure),Suture of artery of great vessels (procedure)
310415002,43317001,Suturing of sinus of Valsalva fistula (procedure),Suture of aorta (procedure)
239247009,449659001,Transfer of peroneus longus (procedure),Transplantation of tissue of lower leg (procedure)
239247009,449655007,Transfer of peroneus longus (procedure),Transposition of tissue of lower leg (procedure)
239247009,363154008,Transfer of peroneus longus (procedure),Implantation of soft tissue (procedure)
14257002,428515000,Repair of hypoplastic left heart syndrome (procedure),Correction of congenital deformity of heart (procedure)
395134004,250650002,Dehydroepiandrosterone sulfate level (procedure),Steroid hormone measurement (procedure)
233204002,118810001,Formalin infiltration of ductus arteriosus (procedure),Procedure on artery of thorax (procedure)
22327005,55278008,Patch closure of endocardial cushion defect with repair of mitral cleft (procedure),Repair of mitral valve with tissue graft (procedure)
447763006,129182005,Epiphysiodesis of femur (procedure),Procedure on joint of lower extremity (procedure)
53141001,87927004,Medical procedure on tonsils (procedure),Medical procedure on pharynx (procedure)
429872009,371009003,Cementoplasty of glenoid using computed tomography guidance (procedure),Operative procedure on bone of upper extremity (procedure)
445800003,445615000,Assessment using modified Harris hip score (procedure),Assessment using Harris hip score (procedure)
404812006,118776007,Endoscopic bile duct lithotripsy (procedure),Procedure on duct (procedure)
404812006,119929001,Endoscopic bile duct lithotripsy (procedure),Biliary tract destructive procedure (procedure)
229149006,229148003,Diagonal curl up exercise (regime/therapy),Curl up exercise (regime/therapy)
319175008,76790002,Insertion of tissue expander into breast (procedure),Insertion of tissue expander (procedure)
438821001,432403004,Magnetic resonance imaging of sternoclavicular joint with contrast (procedure),Magnetic resonance imaging of shoulder with contrast (procedure)
301082000,118810001,Embolectomy of axillary artery (procedure),Procedure on artery of thorax (procedure)
74278002,83554005,Synovectomy of tendon sheath of hand (procedure),Operation on soft tissue of hand (procedure)
240690005,44119001,Anastomosis of intrahepatic duct to jejunum (procedure),Anastomosis of small intestine to small intestine (procedure)
77558004,405375003,Repair of aneurysm with graft of popliteal artery (procedure),Repair of popliteal artery (procedure)
77558004,363154008,Repair of aneurysm with graft of popliteal artery (procedure),Implantation of soft tissue (procedure)
359938001,21030008,Transplantation of aberrant renal artery (procedure),Transplantation of aorta (procedure)
34779000,37508003,Insertion of bone peg in femoral neck (procedure),Operation on neck (procedure)
230888008,230886007,Open exploration of ventricle of brain (procedure),Exploration of ventricle of brain (procedure)
417105002,700274009,Referral for perinatal home care (procedure),Referral for procedure (procedure)
431759005,241123008,Percutaneous transluminal atherectomy using fluoroscopic guidance (procedure),Fluoroscopy of soft tissue (procedure)
44061005,57435001,Proctosigmoidoscopy through artificial stoma (procedure),Endoscopy of large intestine through artificial stoma (procedure)
232892005,232882002,Repair of rupture of atrioventricular valve chordae tendinae (procedure),Repair of atrioventricular valve (procedure)
395722001,428515000,Repair of pulmonary atresia (procedure),Correction of congenital deformity of heart (procedure)
174226004,118840004,Passage of flatus tube to reduce volvulus of sigmoid colon (procedure),Procedure on sigmoid colon (procedure)
180111009,180110005,Salter osteotomy for congenital deformity of hip (procedure),Pelvic osteotomy for congenital deformity of hip (procedure)
264989003,449622002,Transfer of biceps brachii tendon (procedure),Transplantation of tissue of upper limb (procedure)
264989003,449656008,Transfer of biceps brachii tendon (procedure),Transposition of tissue of upper limb (procedure)
711183005,720364002,Intrathecal injection using fluoroscopic guidance with contrast (procedure),Imaging of central nervous system (procedure)
413910000,386611002,Contact lens assisted pharmacologically induced keratosteepening (procedure),Procedure on lens (procedure)
172609001,71928005,Reconstruction of external ear with rim advancement flap (procedure),Advancement of flap graft (procedure)
28052009,80469007,Acromioplasty for recurrent dislocation of shoulder (procedure),Arthroplasty of shoulder for recurrent dislocation (procedure)
256652003,256651005,Autogenous vascularized bone (procedure),Autogenous vascularized bone graft (procedure)
432687008,24267008,Percutaneous mechanical thrombectomy of vascular graft of upper limb using fluoroscopic guidance (procedure),Radiography of upper limb soft tissue (procedure)
432687008,306812009,Percutaneous mechanical thrombectomy of vascular graft of upper limb using fluoroscopic guidance (procedure),Thrombectomy of vascular graft (procedure)
64660004,51144003,Gas liquid chromatography measurement (procedure),Liquid chromatography measurement (procedure)
122325001,398568001,Cytomegalovirus deoxyribonucleic acid assay (procedure),Cytomegalovirus nucleic acid assay (procedure)
229351004,229324002,Mobilization of the wrist (regime/therapy),Mobilizing the wrist (regime/therapy)
231686003,373353005,Surgical procedure on orbit proper (procedure),Surgical procedure on eye proper (procedure)
473216000,118811002,Suture plication of artery for control of duodenal ulcer hemorrhage (procedure),Procedure on artery of abdomen (procedure)
473216000,386218004,Suture plication of artery for control of duodenal ulcer hemorrhage (procedure),Control of hemorrhage of gastrointestinal tract (procedure)
473216000,373392003,Suture plication of artery for control of duodenal ulcer hemorrhage (procedure),Vascular surgery procedure on abdominal region (procedure)
35198004,83422003,Peritoneal venous shunt patency test for Leveen shunt (procedure),Diagnostic procedure on blood vessel (procedure)
35198004,303809004,Peritoneal venous shunt patency test for Leveen shunt (procedure),Angiography of systems (procedure)
236216002,112692001,First stage of staged closure of bladder exstrophy (procedure),First stage of staged operation (procedure)
45533004,18291009,Repair of ruptured aneurysm with graft of mesenteric artery (procedure),Repair of ruptured aneurysm with graft of artery (procedure)
705034009,709503007,Assessment of lower limb using lymphedema quality of life tool (procedure),Assessment of quality of life (procedure)
309722008,427015007,Injection of hormone antagonist (procedure),Injection of hormone (procedure)
38303005,177765008,Incision of skin of breast (procedure),Opening of chest (procedure)
104044009,104043003,Little i blood group antibody identification (procedure),I blood group antibody identification (procedure)
66513002,118848006,Incision of omentum (procedure),Procedure on omentum (procedure)
430323008,303809004,Fluoroscopic venography with contrast (procedure),Angiography of systems (procedure)
56683001,18291009,Repair of ruptured aneurysm with graft of popliteal artery (procedure),Repair of ruptured aneurysm with graft of artery (procedure)
398235007,32091001,Creation of cecostomy (procedure),Repair of large intestine (procedure)
306999003,239219005,Sympathetic ganglion block (procedure),Injection into ganglion (procedure)
306999003,22856004,Sympathetic ganglion block (procedure),Injection of sympathetic nerve (procedure)
240930006,120157003,Percutaneous thrombolysis of subclavian artery (procedure),Thorax destructive procedure (procedure)
407971000119109,441802002,Percutaneous needle biopsy of liver using computed tomography guidance (procedure),Imaging of liver (procedure)
428062003,233258006,Percutaneous transluminal balloon angioplasty with insertion of stent into aorta (procedure),Angioplasty of artery (procedure)
174939008,232883007,Repair of Ebstein's anomaly of tricuspid valve (procedure),Repair of Ebstein's anomaly of atrioventricular valve (procedure)
175472009,32907006,Branches of abdominal aorta operations (procedure),Operation on aorta (procedure)
175472009,373392003,Branches of abdominal aorta operations (procedure),Vascular surgery procedure on abdominal region (procedure)
28067008,363154008,Reimplantation of artery (procedure),Implantation of soft tissue (procedure)
391033001,103696004,Refer to osteoporosis specialist (procedure),Patient referral to specialist (procedure)
14119008,66201006,Braxton Hicks obstetrical version with extraction (procedure),Extraction of fetus (procedure)
425735002,88937006,Attachment of nasal prosthesis (procedure),Introduction of prosthesis (procedure)
52426000,10255001,Cystostomy with insertion of ureteral catheter (procedure),Incision of ureter (procedure)
438493003,373393008,Grafting of bone to metatarsal with microvascular anastomosis (procedure),Procedure on blood vessel of lower extremity (procedure)
438493003,188383006,Grafting of bone to metatarsal with microvascular anastomosis (procedure),Surgical repair of lower extremity (procedure)
438493003,118955007,Grafting of bone to metatarsal with microvascular anastomosis (procedure),Implantation to cardiovascular system (procedure)
438493003,363154008,Grafting of bone to metatarsal with microvascular anastomosis (procedure),Implantation of soft tissue (procedure)
79707009,118776007,Conjunctivorhinostomy with insertion of stent (procedure),Procedure on duct (procedure)
31754004,225710005,Orbitotomy with insertion of implant (procedure),Implantation of orbit (procedure)
22870004,413528009,Repair of sinus of Valsalva fistula with cardiopulmonary bypass (procedure),Anastomosis of blood vessel (procedure)
239552003,61854000,Stabilization of spinal dislocation (procedure),Stabilization of joint (procedure)
239552003,426498007,Stabilization of spinal dislocation (procedure),Stabilization of spine (procedure)
265674004,363154008,Hair bearing graft of skin to scalp (procedure),Implantation of soft tissue (procedure)
473181008,440546007,Discussion about hypoglycemia in pregnancy (procedure),Discussion about pregnancy (procedure)
241164003,359869001,Double contrast barium enema (procedure),Diagnostic radiography double contrast (procedure)
14194004,386767003,"Tenotomy of adductor of hip, subcutaneous, open, with obturator neurectomy (procedure)",Division of peripheral nerve (procedure)
14194004,13554000,"Tenotomy of adductor of hip, subcutaneous, open, with obturator neurectomy (procedure)",Incision of thigh (procedure)
45059009,39518003,Anaerobic bacterial fluorescence test (procedure),Fluorescence identification test (procedure)
83381006,35269008,Arthroplasty of hip with bone graft (procedure),Repair of bone (procedure)
83381006,373196008,Arthroplasty of hip with bone graft (procedure),Operative procedure on bone of lower extremity (procedure)
421422004,38696002,Intravitreal fluid air exchange (procedure),Injection of air (procedure)
441676000,118810001,Occlusion of patent ductus arteriosus using embolization coil (procedure),Procedure on artery of thorax (procedure)
313392000,250194009,Cluster of differentiation antigen count procedure (procedure),Cell phenotype determination (procedure)
113079009,104781003,Low density lipoprotein cholesterol measurement (procedure),"Lipids, cholesterol measurement (procedure)"
397673004,388457000,House dust mite specific immunoglobulin E antibody measurement (procedure),House dust specific immunoglobulin E antibody measurement (procedure)
401328006,314073001,Cryoglobulin screening test (procedure),Immunology screening test (procedure)
711552004,118891001,Attention to prosthetic ear bone anchor pin (procedure),Procedure on ear (procedure)
31740007,35269008,Arthroplasty of temporomandibular joint with autograft (procedure),Repair of bone (procedure)
34651001,63547008,"Optokinetic nystagmus test, bidirectional, with recording (procedure)",Caloric vestibular test with recording (procedure)
34651001,45821002,"Optokinetic nystagmus test, bidirectional, with recording (procedure)",Vestibular function test with recording (procedure)
119662006,119663001,Transposition of tissue of wrist (procedure),Transposition of tissue of hand (procedure)
609282003,413199002,Endoscopic destruction of tissue of large intestine (procedure),Destruction of tissue (procedure)
313805001,397600000,Skin basement membrane antibody measurement (procedure),Skin antibody measurement (procedure)
22401006,232472007,Bone graft to nose (procedure),Repair of external nose (procedure)
22401006,287387009,Bone graft to nose (procedure),Graft to nose (procedure)
61876009,6563005,Transfer of hand muscle origin (procedure),Transposition of muscle of hand (procedure)
61876009,363319005,Transfer of hand muscle origin (procedure),Surgical repair of upper extremity (procedure)
426791002,429556006,Repair of anomalous caval vein connection (procedure),Correction of congenital deformity of great vessels (procedure)
174815002,448302004,Correction of tetralogy of Fallot using valved right ventricular outflow conduit (procedure),Repair of tetralogy of Fallot using right ventricular outflow conduit (procedure)
121780008,250650002,Estrone sulfate measurement (procedure),Steroid hormone measurement (procedure)
439098007,414458006,Percutaneous thrombolysis of spinal artery using fluoroscopic guidance (procedure),Imaging of spine (procedure)
439098007,276984007,Percutaneous thrombolysis of spinal artery using fluoroscopic guidance (procedure),Percutaneous thrombolysis of artery (procedure)
439098007,119595009,Percutaneous thrombolysis of spinal artery using fluoroscopic guidance (procedure),Trunk destructive procedure (procedure)
167070009,167069008,Plasma random lipoprotein measurement (procedure),Plasma lipoprotein measurement (procedure)
426577005,18023005,Marsupialization of lacrimal canaliculus (procedure),Repair of lacrimal system (procedure)
416609002,700274009,Referral for home tube feeding instruction (procedure),Referral for procedure (procedure)
229180001,229110008,Shoulder girdle exercises in water (regime/therapy),Shoulder girdle exercises (regime/therapy)
55974000,700274009,Patient referral for specialized institutional services (procedure),Referral for procedure (procedure)
71890008,118810001,"Implantation of systemic arteries into myocardium, Vineberg type operation (procedure)",Procedure on artery of thorax (procedure)
71890008,69046004,"Implantation of systemic arteries into myocardium, Vineberg type operation (procedure)",Implantation into chest wall (procedure)
71890008,27462006,"Implantation of systemic arteries into myocardium, Vineberg type operation (procedure)",Transplantation of tissue of mediastinum (procedure)
301774009,236340008,First stage of two stage orchidopexy (procedure),Two stage orchidopexy (procedure)
172192003,363154008,Hair bearing skin flap to eyebrow (procedure),Implantation of soft tissue (procedure)
437952004,176499004,Embolization of testicular varicocele using fluoroscopic guidance (procedure),Embolization of varicocele (procedure)
275076002,37508003,Revision of artificial bladder neck sphincter in female (procedure),Operation on neck (procedure)
234682000,384685001,Modified Widman flap (procedure),Operation on oral cavity (procedure)
432038005,442881005,Percutaneous transluminal cutting balloon angioplasty of basilic vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
432038005,438533003,Percutaneous transluminal cutting balloon angioplasty of basilic vein using fluoroscopic guidance (procedure),Percutaneous transluminal cutting balloon angioplasty of vein using fluoroscopic guidance (procedure)
426834000,287762004,Reconstruction of vagina with urethral dissection (procedure),Reconstruction of urethra (procedure)
427161000119107,931000087102,Aspiration of cyst of left breast using ultrasonographic guidance (procedure),Aspiration of left breast using ultrasonographic guidance (procedure)
46989008,14290001000004107,Manual reduction of closed carpometacarpal fracture dislocation of thumb with skeletal fixation (procedure),Operation on thumb (procedure)
46989008,112698002,Manual reduction of closed carpometacarpal fracture dislocation of thumb with skeletal fixation (procedure),Operation on joint (procedure)
46989008,24112000,Manual reduction of closed carpometacarpal fracture dislocation of thumb with skeletal fixation (procedure),Operative procedure on wrist (procedure)
113056008,56377008,Helper suppressor ratio determination (procedure),Laboratory ratio determination (procedure)
287861004,15051002,Gallbladder to pancreas anastomosis (procedure),Repair of pancreas (procedure)
73259009,250194009,Immune cell phenotyping (procedure),Cell phenotype determination (procedure)
177168003,177161009,DeLee forceps cephalic delivery with rotation (procedure),Forceps cephalic delivery (procedure)
12299002,112746006,Osteotomy of phalanges of hand (procedure),Operative procedure on hand (procedure)
12299002,129189001,Osteotomy of phalanges of hand (procedure),Procedure on phalanx of hand (procedure)
4387005,174814003,Valvuloplasty of pulmonary valve in total repair of tetralogy of Fallot (procedure),Repair of tetralogy of Fallot (procedure)
241469000,431895007,Intravascular ultrasound of arterial graft (procedure),Ultrasonography of graft (procedure)
438413004,103714007,Percutaneous transluminal balloon test occlusion of carotid artery using fluoroscopic guidance (procedure),Occlusion of catheter (procedure)
305097009,118694006,Therapeutic trunk stretching (procedure),Procedure on trunk (procedure)
175205008,373351007,Open operations for combined abnormality of great vessels (procedure),Surgical procedure on soft tissue (procedure)
56606007,363248001,Closure of pleurocutaneous fistula (procedure),Operation on pleura (procedure)
56606007,119843005,Closure of pleurocutaneous fistula (procedure),Skin of trunk closure (procedure)
73655007,405611007,Injection of anesthetic agent into celiac plexus with radiologic monitoring (procedure),Peripheral nerve plexus block (procedure)
167064003,167062004,Serum random lipoprotein measurement (procedure),Serum lipoprotein measurement (procedure)
439824001,302428009,Subcutaneous injection of methotrexate (procedure),Injection of therapeutic substance into subcutaneous tissue (procedure)
21283007,118711008,Anesthesia for hip disarticulation (procedure),Procedure on hip (procedure)
104124000,117356000,"White blood cell count, automated, semen (procedure)","Blood cell count, automated (procedure)"
11032004,387688006,Manual reduction of dislocation of perilunate joint (procedure),Manipulation of joint (procedure)
229480009,178272006,Hip adductor stretching (procedure),Stretching of muscle (procedure)
275223004,119285001,Transabdominal chorionic villus biopsy (procedure),Biopsy of uterus (procedure)
698973009,699796007,Creation of programmable cystoperitoneal shunt of brain (procedure),Creation of cystoperitoneal shunt (procedure)
698973009,40111009,Creation of programmable cystoperitoneal shunt of brain (procedure),Repair of cerebral meninges (procedure)
698973009,80779005,Creation of programmable cystoperitoneal shunt of brain (procedure),Repair of brain (procedure)
708630000,450639003,Open drainage of abscess of liver (procedure),Open drainage of abscess of abdomen (procedure)
405354006,27136005,Revision of anastomosis of vascular prosthesis (procedure),Revision of anastomosis of blood vessel (procedure)
447733002,129182005,Epiphysiodesis of tibia (procedure),Procedure on joint of lower extremity (procedure)
443467005,32675000,Ligation of anomalous pulmonary vein (procedure),Ligation of vein (procedure)
609278000,413199002,Endoscopic destruction of tissue of stomach (procedure),Destruction of tissue (procedure)
16481005,384685001,"Free soft dentoalveolar tissue graft procedure, including donor site (procedure)",Operation on oral cavity (procedure)
236194007,103717000,Cystoscopic adjustment of ureteric stent (procedure),Manipulation of stent (procedure)
4593001,62178009,Cauterization of sclera with iridectomy (procedure),Cauterization of iris (procedure)
265636007,392252001,Cerclage of cervix (procedure),Suture of cervix (procedure)
66769009,303938002,Radiography of cervical spine (procedure),Plain film of neck (procedure)
448239001,49870005,Endoscopic destruction of lesion of lower bowel using fiberoptic sigmoidoscope (procedure),Endoscopic destruction of lesion of large intestine (procedure)
449706008,118714000,Injection of varicose vein of lower leg (procedure),Procedure on lower leg (procedure)
8232000,239219005,Injection of ganglion cyst (procedure),Injection into ganglion (procedure)
65313007,708800006,Percutaneous extraction of common duct stones (procedure),Extraction of calculus of biliary tract (procedure)
119941008,118754003,Endocrine gland reconstruction (procedure),Procedure on gland (procedure)
178854005,449622002,Reconstruction of hand with local skin flap (procedure),Transplantation of tissue of upper limb (procedure)
