Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
731403007,727285002,Entire apocrine sweat gland bearing skin (body structure),Entire soft tissues (body structure)
26607000,32430008,Structure of spinous process of sixth thoracic vertebra (body structure),Structure of body of sixth thoracic vertebra (body structure)
728578004,727350004,Entire base of middle phalanx of ring finger (body structure),Entire base of phalanx (body structure)
728578004,728738009,Entire base of middle phalanx of ring finger (body structure),Entire base of phalanx of finger (body structure)
728578004,368337008,Entire base of middle phalanx of ring finger (body structure),Entire base of phalanx of ring finger (body structure)
728578004,276149009,Entire base of middle phalanx of ring finger (body structure),Entire base of phalanx of hand (body structure)
728578004,732088006,Entire base of middle phalanx of ring finger (body structure),Entire regional musculoskeletal system (body structure)
728578004,727700008,Entire base of middle phalanx of ring finger (body structure),Entire base of middle phalanx of finger (body structure)
362272003,731731004,Entire tunica albuginea of corpus cavernosum of penis (body structure),Entire fibrous of penis (body structure)
362272003,727285002,Entire tunica albuginea of corpus cavernosum of penis (body structure),Entire soft tissues (body structure)
362272003,362875007,Entire tunica albuginea of corpus cavernosum of penis (body structure),Entire lower body (body structure)
362272003,362662005,Entire tunica albuginea of corpus cavernosum of penis (body structure),Entire lower trunk (body structure)
279076005,727285002,Entire geniculate ganglion (body structure),Entire soft tissues (body structure)
279076005,730370004,Entire geniculate ganglion (body structure),Entire regional peripheral nerve (body structure)
729074004,362875007,Entire posterior surface of seminal vesicle (body structure),Entire lower body (body structure)
729074004,362662005,Entire posterior surface of seminal vesicle (body structure),Entire lower trunk (body structure)
729074004,731989003,Entire posterior surface of seminal vesicle (body structure),Entire pelvic genital system (body structure)
729074004,362265004,Entire posterior surface of seminal vesicle (body structure),Entire male internal genitalia (body structure)
729074004,731498007,Entire posterior surface of seminal vesicle (body structure),Entire male genital duct (body structure)
728109001,728106008,Entire tendon of scalenus posterior (body structure),Entire tendon of scalene muscle (body structure)
728109001,728098002,Entire tendon of scalenus posterior (body structure),Entire tendon of neck (body structure)
727626006,727285002,Entire skin of posterior surface of abdomen (body structure),Entire soft tissues (body structure)
727626006,362875007,Entire skin of posterior surface of abdomen (body structure),Entire lower body (body structure)
727626006,361707007,Entire skin of posterior surface of abdomen (body structure),Entire skin of abdomen (body structure)
727626006,362662005,Entire skin of posterior surface of abdomen (body structure),Entire lower trunk (body structure)
727626006,304695005,Entire skin of posterior surface of abdomen (body structure),Entire skin of lower trunk (body structure)
727432007,731288003,Entire extensor tendon of toe (body structure),Entire extensor tendon of foot (body structure)
727432007,731480008,Entire extensor tendon of toe (body structure),Entire free lower limb (body structure)
727432007,727285002,Entire extensor tendon of toe (body structure),Entire soft tissues (body structure)
727432007,362875007,Entire extensor tendon of toe (body structure),Entire lower body (body structure)
727432007,330615000,Entire extensor tendon of toe (body structure),Entire extensor tendon (body structure)
727432007,732088006,Entire extensor tendon of toe (body structure),Entire regional musculoskeletal system (body structure)
317570004,732088006,Entire articular process of vertebra (body structure),Entire regional musculoskeletal system (body structure)
368206005,732088006,Entire medial bicipital sulcus (body structure),Entire regional musculoskeletal system (body structure)
279223008,732041007,Entire cerebellar globose nucleus (body structure),Entire regional nervous system (body structure)
256880003,727285002,Entire periurethral tissue (body structure),Entire soft tissues (body structure)
256880003,362875007,Entire periurethral tissue (body structure),Entire lower body (body structure)
256880003,362662005,Entire periurethral tissue (body structure),Entire lower trunk (body structure)
181640000,732159008,Entire thenar muscle (body structure),Entire thenar muscle compartment (body structure)
181640000,731283007,Entire thenar muscle (body structure),Entire closed space of hand (body structure)
279385000,732041007,Entire cerebellar declive (body structure),Entire regional nervous system (body structure)
279385000,732090007,Entire cerebellar declive (body structure),Entire superior vermis (body structure)
731359001,732088006,Entire ossification center of base of first metacarpal (body structure),Entire regional musculoskeletal system (body structure)
729901006,727285002,Entire cardinal vein system (body structure),Entire soft tissues (body structure)
729901006,732062008,Entire cardinal vein system (body structure),Entire embryonic cardiovascular structure (body structure)
291715000,362875007,Entire pelvic foramina of sacrum (body structure),Entire lower body (body structure)
291715000,362662005,Entire pelvic foramina of sacrum (body structure),Entire lower trunk (body structure)
291715000,732088006,Entire pelvic foramina of sacrum (body structure),Entire regional musculoskeletal system (body structure)
273981006,731771009,Entire intrinsic artery of kidney (body structure),Entire blood vessel of organs (body structure)
273981006,731816004,Entire intrinsic artery of kidney (body structure),Entire blood vessel of abdominal organ (body structure)
273981006,731761007,Entire intrinsic artery of kidney (body structure),Entire blood vessel of kidney (body structure)
2803000,426113009,Structure of tendon sheath of popliteus muscle (body structure),Membrane organ structure (body structure)
125435001,125433008,Smooth endoplasmic reticulum membrane alteration (morphologic abnormality),Smooth endoplasmic reticulum alteration (morphologic abnormality)
85625005,720647008,Structure of proximal phalanx of second toe (body structure),Structure of proximal phalanx of lesser toe (body structure)
716981009,362875007,Entire anterior apical part of transition zone of right half prostate (body structure),Entire lower body (body structure)
716981009,362662005,Entire anterior apical part of transition zone of right half prostate (body structure),Entire lower trunk (body structure)
716981009,731989003,Entire anterior apical part of transition zone of right half prostate (body structure),Entire pelvic genital system (body structure)
716981009,362265004,Entire anterior apical part of transition zone of right half prostate (body structure),Entire male internal genitalia (body structure)
729431006,362875007,Entire abdominal wall muscular space (body structure),Entire lower body (body structure)
729431006,362662005,Entire abdominal wall muscular space (body structure),Entire lower trunk (body structure)
292728005,362875007,Entire greater sciatic notch (body structure),Entire lower body (body structure)
292728005,362662005,Entire greater sciatic notch (body structure),Entire lower trunk (body structure)
292728005,732088006,Entire greater sciatic notch (body structure),Entire regional musculoskeletal system (body structure)
729271004,727285002,Entire motor root of ciliary ganglion (body structure),Entire soft tissues (body structure)
729271004,730370004,Entire motor root of ciliary ganglion (body structure),Entire regional peripheral nerve (body structure)
90167000,727285002,Entire supraspinous bursa (body structure),Entire soft tissues (body structure)
314302003,88556005,Branch of middle cerebral artery (body structure),Structure of cerebral artery (body structure)
361880001,361874009,Entire distal interphalangeal joint of third toe (body structure),Entire distal interphalangeal joint of toe (body structure)
361880001,731480008,Entire distal interphalangeal joint of third toe (body structure),Entire free lower limb (body structure)
361880001,362875007,Entire distal interphalangeal joint of third toe (body structure),Entire lower body (body structure)
361880001,732088006,Entire distal interphalangeal joint of third toe (body structure),Entire regional musculoskeletal system (body structure)
730801005,732004006,Entire inner third of dentin (body structure),Entire oral hard tissue (body structure)
58087007,281723000,Subcutaneous tissue structure of chest (body structure),Skin of part of thorax (body structure)
728801001,362875007,Entire liver segment (body structure),Entire lower body (body structure)
728801001,362662005,Entire liver segment (body structure),Entire lower trunk (body structure)
82653001,732121000,Entire cervical myotome (body structure),Entire embryonic muscular (body structure)
726897004,362875007,Entire zona glomerulosa of adrenal gland (body structure),Entire lower body (body structure)
726897004,362662005,Entire zona glomerulosa of adrenal gland (body structure),Entire lower trunk (body structure)
727134004,727285002,Entire mucous connective tissue (body structure),Entire soft tissues (body structure)
368817003,732088006,Entire orbital plate of ethmoid bone (body structure),Entire regional musculoskeletal system (body structure)
182036006,362875007,Entire body of pubis (body structure),Entire lower body (body structure)
182036006,362662005,Entire body of pubis (body structure),Entire lower trunk (body structure)
182036006,732088006,Entire body of pubis (body structure),Entire regional musculoskeletal system (body structure)
716947003,362875007,Entire anterior basal part of transition zone of right half prostate (body structure),Entire lower body (body structure)
716947003,362662005,Entire anterior basal part of transition zone of right half prostate (body structure),Entire lower trunk (body structure)
716947003,731989003,Entire anterior basal part of transition zone of right half prostate (body structure),Entire pelvic genital system (body structure)
716947003,362265004,Entire anterior basal part of transition zone of right half prostate (body structure),Entire male internal genitalia (body structure)
729225006,729213008,Entire epiphysis of middle phalanx of toe (body structure),Entire epiphysis of phalanx (body structure)
729225006,730004003,Entire epiphysis of middle phalanx of toe (body structure),Entire epiphysis of lower limb (body structure)
729225006,730113003,Entire epiphysis of middle phalanx of toe (body structure),Entire epiphysis of phalanx of toe (body structure)
729225006,730153000,Entire epiphysis of middle phalanx of toe (body structure),Entire epiphysis of limb (body structure)
729225006,362875007,Entire epiphysis of middle phalanx of toe (body structure),Entire lower body (body structure)
729225006,732088006,Entire epiphysis of middle phalanx of toe (body structure),Entire regional musculoskeletal system (body structure)
730382008,732077000,Entire primitive stomodeum (body structure),Entire embryonic facial structure (body structure)
730849004,732088006,Entire Xiphisternal synostosis (body structure),Entire regional musculoskeletal system (body structure)
281489000,732040008,Entire cardiac conducting system (body structure),Entire regional cardiovascular structure (body structure)
281489000,732034001,Entire cardiac conducting system (body structure),Entire intrathoracic cardiovascular structure (body structure)
281489000,732006008,Entire cardiac conducting system (body structure),Entire cardiac internal structure (body structure)
245391004,362875007,Entire fundus of gallbladder (body structure),Entire lower body (body structure)
245391004,362662005,Entire fundus of gallbladder (body structure),Entire lower trunk (body structure)
314235006,314237003,Type of vein (body structure),Type of vessel (body structure)
726803009,280636003,Entire main zonular fiber (body structure),Entire zonular fibers (body structure)
729710007,732022009,Entire muscle acting on thoracic intervertebral joint (body structure),Entire regional skeletal muscle (body structure)
729710007,727285002,Entire muscle acting on thoracic intervertebral joint (body structure),Entire soft tissues (body structure)
729710007,732088006,Entire muscle acting on thoracic intervertebral joint (body structure),Entire regional musculoskeletal system (body structure)
727950006,732040008,Entire right ventricular component of common atrioventricular valve (body structure),Entire regional cardiovascular structure (body structure)
727950006,732034001,Entire right ventricular component of common atrioventricular valve (body structure),Entire intrathoracic cardiovascular structure (body structure)
727950006,732006008,Entire right ventricular component of common atrioventricular valve (body structure),Entire cardiac internal structure (body structure)
244619003,727285002,Entire ligament of wrist joint (body structure),Entire soft tissues (body structure)
244619003,731111006,Entire ligament of wrist joint (body structure),Entire ligament of joint (body structure)
244619003,732088006,Entire ligament of wrist joint (body structure),Entire regional musculoskeletal system (body structure)
729746003,732088006,Entire superior rectus tendon (body structure),Entire regional musculoskeletal system (body structure)
729962001,732040008,Entire ventral branch of abdominal aorta (body structure),Entire regional cardiovascular structure (body structure)
729962001,727924007,Entire ventral branch of abdominal aorta (body structure),Entire abdominal visceral artery (body structure)
729962001,727285002,Entire ventral branch of abdominal aorta (body structure),Entire soft tissues (body structure)
729962001,362875007,Entire ventral branch of abdominal aorta (body structure),Entire lower body (body structure)
729962001,362662005,Entire ventral branch of abdominal aorta (body structure),Entire lower trunk (body structure)
68912006,714488006,Structure of zonular spaces (body structure),Structure of subdivision of organ system (body structure)
727906005,181578005,Entire nail bed of finger (body structure),Entire nail bed (body structure)
727906005,727285002,Entire nail bed of finger (body structure),Entire soft tissues (body structure)
727906005,731274002,Entire nail bed of finger (body structure),Entire nail of digit of hand (body structure)
727906005,729843000,Entire nail bed of finger (body structure),Entire nail bed of digit of hand (body structure)
727906005,244197001,Entire nail bed of finger (body structure),Entire nail of finger (body structure)
280072006,181116009,Border of thyroid lobe (body structure),Endocrine gland of neck (body structure)
730845005,732041007,Entire juxtarestiform body (body structure),Entire regional nervous system (body structure)
293642003,244308005,Entire anterior labial branch of external pudendal artery (body structure),Entire external pudendal artery (body structure)
293642003,727929002,Entire anterior labial branch of external pudendal artery (body structure),Entire artery of female pelvic region (body structure)
730025003,732041007,Entire posterior cerebellar lobe fissure (body structure),Entire regional nervous system (body structure)
730503002,732041007,Entire tectospinal tract of midbrain (body structure),Entire regional nervous system (body structure)
730503002,730214000,Entire tectospinal tract of midbrain (body structure),Entire cerebral tracts (body structure)
730503002,730173005,Entire tectospinal tract of midbrain (body structure),Entire tectospinal tract in brainstem (body structure)
181969006,731576001,Entire sesamoid of wrist (body structure),Entire short bone of upper limb (body structure)
181969006,181960005,Entire sesamoid of wrist (body structure),Entire bone of wrist (body structure)
181969006,732088006,Entire sesamoid of wrist (body structure),Entire regional musculoskeletal system (body structure)
369170000,732041007,Entire pars magnocellularis of ventral anterior nucleus of thalamus (body structure),Entire regional nervous system (body structure)
6572002,314620000,Structure of base of phalanx of middle finger (body structure),Epiphysis of phalanx of finger (body structure)
37047006,360454003,Structure of supramammillary decussation (body structure),Region of hypothalamus (body structure)
54264004,127948008,Structure of medial cubital region (body structure),Region of upper extremity (body structure)
711199004,272699007,Structure of epiphyseal plate of phalanx of thumb (body structure),Part of phalanx of thumb (body structure)
711199004,372212007,Structure of epiphyseal plate of phalanx of thumb (body structure),Part of bone of upper limb (body structure)
280667001,426113009,Limiting membrane of retina (body structure),Membrane organ structure (body structure)
362385002,732041007,Entire caudal area of hypothalamus (body structure),Entire regional nervous system (body structure)
727037008,732041007,Entire medulla oblongata ventral spinothalamic tract (body structure),Entire regional nervous system (body structure)
727037008,279104005,Entire medulla oblongata ventral spinothalamic tract (body structure),Entire medulla oblongata (body structure)
361903003,727285002,Entire ligament of radiocarpal joint (body structure),Entire soft tissues (body structure)
361903003,244619003,Entire ligament of radiocarpal joint (body structure),Entire ligament of wrist joint (body structure)
361903003,731111006,Entire ligament of radiocarpal joint (body structure),Entire ligament of joint (body structure)
361903003,732088006,Entire ligament of radiocarpal joint (body structure),Entire regional musculoskeletal system (body structure)
731358009,727285002,Entire apocrine sweat gland bearing skin of inguinal region (body structure),Entire soft tissues (body structure)
731358009,362875007,Entire apocrine sweat gland bearing skin of inguinal region (body structure),Entire lower body (body structure)
731358009,731403007,Entire apocrine sweat gland bearing skin of inguinal region (body structure),Entire apocrine sweat gland bearing skin (body structure)
731358009,362662005,Entire apocrine sweat gland bearing skin of inguinal region (body structure),Entire lower trunk (body structure)
731358009,362692001,Entire apocrine sweat gland bearing skin of inguinal region (body structure),Entire lower abdomen (body structure)
369166008,732041007,Entire pars parvocellularis of dorsomedial nucleus of thalamus (body structure),Entire regional nervous system (body structure)
17700003,12471009,Structure of oculomotor nerve rectus inferior branch (body structure),Structure of inferior branch of oculomotor nerve (body structure)
720657009,720643007,Structure of phalanx of great toe of right foot (body structure),Bone structure of right foot (body structure)
113299008,280369009,Interstitial tissue of brain (body structure),Brain tissue structure (body structure)
113299008,91808001,Interstitial tissue of brain (body structure),Organ cavity structure (body structure)
113299008,119234009,Interstitial tissue of brain (body structure),Central nervous system part (body structure)
113299008,279107003,Interstitial tissue of brain (body structure),Central nervous system space (body structure)
263432000,7083009,Shaft of middle phalanx of index finger (body structure),Structure of middle phalanx of index finger (body structure)
362437004,727285002,Entire ventral spinal nerve root (body structure),Entire soft tissues (body structure)
731822008,731818003,Entire synovial membrane of hand (body structure),Entire synovial membrane of limb (body structure)
731822008,727285002,Entire synovial membrane of hand (body structure),Entire soft tissues (body structure)
731822008,731819006,Entire synovial membrane of hand (body structure),Entire synovial membrane of upper limb (body structure)
731822008,732086005,Entire synovial membrane of hand (body structure),Entire regional synovial membrane (body structure)
731822008,732088006,Entire synovial membrane of hand (body structure),Entire regional musculoskeletal system (body structure)
731822008,361828005,Entire synovial membrane of hand (body structure),Entire synovial membrane (body structure)
362194004,362875007,Entire hepatic lobule (body structure),Entire lower body (body structure)
362194004,362662005,Entire hepatic lobule (body structure),Entire lower trunk (body structure)
362711003,733474006,Entire greater omentum (body structure),Greater omentum part (body structure)
362711003,727285002,Entire greater omentum (body structure),Entire soft tissues (body structure)
362711003,362875007,Entire greater omentum (body structure),Entire lower body (body structure)
362711003,362662005,Entire greater omentum (body structure),Entire lower trunk (body structure)
731460007,362875007,Entire abdominal segment of trunk (body structure),Entire lower body (body structure)
731460007,362662005,Entire abdominal segment of trunk (body structure),Entire lower trunk (body structure)
69854003,426240001,Structure of Auerbach's plexus (body structure),Structure of peripheral nerve of abdomen (body structure)
69854003,69778002,Structure of Auerbach's plexus (body structure),Structure of soft tissues of abdomen (body structure)
729489000,731461006,Entire pelvic region of peritoneum (body structure),Entire pelvic region of trunk (body structure)
729489000,362875007,Entire pelvic region of peritoneum (body structure),Entire lower body (body structure)
729489000,362662005,Entire pelvic region of peritoneum (body structure),Entire lower trunk (body structure)
362170004,362875007,Entire mucous membrane of anal canal (body structure),Entire lower body (body structure)
362170004,361693009,Entire mucous membrane of anal canal (body structure),Entire mucous membrane (body structure)
362170004,362662005,Entire mucous membrane of anal canal (body structure),Entire lower trunk (body structure)
730060009,732040008,Entire branch of lingual artery (body structure),Entire regional cardiovascular structure (body structure)
730060009,727285002,Entire branch of lingual artery (body structure),Entire soft tissues (body structure)
727640007,181578005,Entire nail bed of middle finger (body structure),Entire nail bed (body structure)
727640007,181581000,Entire nail bed of middle finger (body structure),Entire nail of middle finger (body structure)
727640007,727285002,Entire nail bed of middle finger (body structure),Entire soft tissues (body structure)
727640007,727906005,Entire nail bed of middle finger (body structure),Entire nail bed of finger (body structure)
727640007,731274002,Entire nail bed of middle finger (body structure),Entire nail of digit of hand (body structure)
727640007,729843000,Entire nail bed of middle finger (body structure),Entire nail bed of digit of hand (body structure)
245799004,362084006,Entire vermilion border of upper lip (body structure),Entire oral soft tissues (body structure)
245799004,727285002,Entire vermilion border of upper lip (body structure),Entire soft tissues (body structure)
245799004,362083000,Entire vermilion border of upper lip (body structure),Entire oral mucous membrane (body structure)
728848004,244438003,Entire third sacral spinal cord segment (body structure),Entire sacral spinal cord (body structure)
728848004,362444008,Entire third sacral spinal cord segment (body structure),Entire lumbosacral spinal cord (body structure)
140895003,732088006,Entire sphenooccipital synchondrosis (body structure),Entire regional musculoskeletal system (body structure)
731464003,362875007,Entire pelvirectal compartment (body structure),Entire lower body (body structure)
731464003,362662005,Entire pelvirectal compartment (body structure),Entire lower trunk (body structure)
243620000,362875007,Entire papillary foramina of kidney (body structure),Entire lower body (body structure)
243620000,362662005,Entire papillary foramina of kidney (body structure),Entire lower trunk (body structure)
272671003,727285002,Entire fascia of upper extremity (body structure),Entire soft tissues (body structure)
272671003,732088006,Entire fascia of upper extremity (body structure),Entire regional musculoskeletal system (body structure)
361943008,727285002,Entire thyrohyoid membrane (body structure),Entire soft tissues (body structure)
369207006,732041007,Entire lenticular portion of posterior limb of internal capsule (body structure),Entire regional nervous system (body structure)
181574007,181529000,Entire skin of fifth toe (body structure),Entire skin of foot (body structure)
181574007,731480008,Entire skin of fifth toe (body structure),Entire free lower limb (body structure)
181574007,727638002,Entire skin of fifth toe (body structure),Entire skin of lesser toe (body structure)
181574007,727285002,Entire skin of fifth toe (body structure),Entire soft tissues (body structure)
181574007,362875007,Entire skin of fifth toe (body structure),Entire lower body (body structure)
181574007,361024006,Entire skin of fifth toe (body structure),Skin of part of fifth toe (body structure)
181574007,728888009,Entire skin of fifth toe (body structure),Entire skin of digit (body structure)
181574007,181530005,Entire skin of fifth toe (body structure),Entire skin of toe (body structure)
102300001,700017004,Structure of gingival mucous membrane (body structure),Structure of region of internal part of mouth (body structure)
102300001,426113009,Structure of gingival mucous membrane (body structure),Membrane organ structure (body structure)
102300001,95937008,Structure of gingival mucous membrane (body structure),Structure of soft tissues of face (body structure)
360452004,732041007,Entire lateral hypothalamic nucleus (body structure),Entire regional nervous system (body structure)
368347006,727285002,Entire palmar fascia of fourth finger (body structure),Entire soft tissues (body structure)
368347006,732088006,Entire palmar fascia of fourth finger (body structure),Entire regional musculoskeletal system (body structure)
729372009,362300009,Entire vault meninges (body structure),Entire cerebral meninges (body structure)
368617000,368913003,Entire subcutaneous tissue of pinna (body structure),Entire subcutaneous tissue of face (body structure)
368617000,368616009,Entire subcutaneous tissue of pinna (body structure),Entire subcutaneous tissue of external ear (body structure)
368617000,727285002,Entire subcutaneous tissue of pinna (body structure),Entire soft tissues (body structure)
314905009,314524002,Iliac spine structure (body structure),Structure of region of bone (body structure)
314905009,77052008,Iliac spine structure (body structure),Structure of body of ilium (body structure)
282024004,732088006,Entire lumbosacral region of spine (body structure),Entire regional musculoskeletal system (body structure)
181303004,732040008,Entire suprarenal aorta (body structure),Entire regional cardiovascular structure (body structure)
181303004,261399002,Entire suprarenal aorta (body structure),Entire descending aorta (body structure)
181303004,727285002,Entire suprarenal aorta (body structure),Entire soft tissues (body structure)
181303004,362875007,Entire suprarenal aorta (body structure),Entire lower body (body structure)
181303004,362662005,Entire suprarenal aorta (body structure),Entire lower trunk (body structure)
368438002,731203009,"Entire articular surface, hamate, of fourth metacarpal bone (body structure)",Entire articular surface of fourth metacarpal (body structure)
368438002,332506005,"Entire articular surface, hamate, of fourth metacarpal bone (body structure)",Entire articular surface of bone (body structure)
368438002,731236005,"Entire articular surface, hamate, of fourth metacarpal bone (body structure)",Entire articular surface of metacarpal (body structure)
368438002,732088006,"Entire articular surface, hamate, of fourth metacarpal bone (body structure)",Entire regional musculoskeletal system (body structure)
368438002,731237001,"Entire articular surface, hamate, of fourth metacarpal bone (body structure)",Entire articular surface of upper limb bone (body structure)
279765001,367616006,Ampulla of lateral semicircular canal (body structure),Structure of lateral semicircular canal (body structure)
729951001,732040008,Entire tibial vessel (body structure),Entire regional cardiovascular structure (body structure)
729951001,727285002,Entire tibial vessel (body structure),Entire soft tissues (body structure)
729951001,362875007,Entire tibial vessel (body structure),Entire lower body (body structure)
231382006,732040008,Entire plantar venous arch (body structure),Entire regional cardiovascular structure (body structure)
231382006,731480008,Entire plantar venous arch (body structure),Entire free lower limb (body structure)
231382006,727285002,Entire plantar venous arch (body structure),Entire soft tissues (body structure)
231382006,362875007,Entire plantar venous arch (body structure),Entire lower body (body structure)
244407004,729562007,Entire azygous vein (body structure),Entire intrathoracic systemic vein (body structure)
244407004,732034001,Entire azygous vein (body structure),Entire intrathoracic cardiovascular structure (body structure)
4935000,51642000,Adenocarcinoma in situ in villous adenoma (morphologic abnormality),Adenocarcinoma in situ (morphologic abnormality)
314350004,279631009,Vas deferens wall structure (body structure),Region of vas deferens (body structure)
730604004,732040008,Entire left ventricle basal anteroseptal segment (body structure),Entire regional cardiovascular structure (body structure)
730604004,732034001,Entire left ventricle basal anteroseptal segment (body structure),Entire intrathoracic cardiovascular structure (body structure)
730604004,732006008,Entire left ventricle basal anteroseptal segment (body structure),Entire cardiac internal structure (body structure)
730530007,732040008,Entire first anterior intercostal vein (body structure),Entire regional cardiovascular structure (body structure)
730530007,727285002,Entire first anterior intercostal vein (body structure),Entire soft tissues (body structure)
730032007,72078007,Entire insular sulcus (body structure),Structure of sulcus of brain (body structure)
730032007,732041007,Entire insular sulcus (body structure),Entire regional nervous system (body structure)
244240006,731799000,Entire posterior intercostal artery (body structure),Entire blood vessel of trunk (body structure)
244240006,727430004,Entire posterior intercostal artery (body structure),Entire artery of thorax (body structure)
244240006,732040008,Entire posterior intercostal artery (body structure),Entire regional cardiovascular structure (body structure)
244240006,729897000,Entire posterior intercostal artery (body structure),Entire artery of trunk (body structure)
279525002,732088006,Entire arch of cricoid cartilage (body structure),Entire regional musculoskeletal system (body structure)
95959005,86666004,Structure of centrum of cervical vertebra (body structure),Structure of body of cervical vertebra (body structure)
95959005,372215009,Structure of centrum of cervical vertebra (body structure),Part of cervical vertebra (body structure)
731051006,314193007,Entire vagus nerve celiac branch (body structure),Entire vagus nerve visceral branch (body structure)
731051006,727450000,Entire vagus nerve celiac branch (body structure),Entire vagus nerve branch (body structure)
14885008,425335004,Entire internal pudendal vein (body structure),Structure of tributary of internal pudendal vein (body structure)
727257004,732041007,Entire anterior insula (body structure),Entire regional nervous system (body structure)
727257004,18456003,Entire anterior insula (body structure),Structure of cortex of insula (body structure)
727257004,279198004,Entire anterior insula (body structure),Region of cerebral cortex (body structure)
727056003,732004006,Entire interglobular spaces of tooth (body structure),Entire oral hard tissue (body structure)
78791008,127948008,Structure of right hand (body structure),Region of upper extremity (body structure)
253245001,731182008,Entire lymphatic vessel of uterus (body structure),Entire lymphatic vessel of female pelvis (body structure)
253245001,731989003,Entire lymphatic vessel of uterus (body structure),Entire pelvic genital system (body structure)
730001006,731480008,Entire ligament of intertarsal joint (body structure),Entire free lower limb (body structure)
730001006,244651002,Entire ligament of intertarsal joint (body structure),Entire ligament of foot (body structure)
730001006,727285002,Entire ligament of intertarsal joint (body structure),Entire soft tissues (body structure)
730001006,362875007,Entire ligament of intertarsal joint (body structure),Entire lower body (body structure)
730001006,731111006,Entire ligament of intertarsal joint (body structure),Entire ligament of joint (body structure)
730001006,732088006,Entire ligament of intertarsal joint (body structure),Entire regional musculoskeletal system (body structure)
264844003,284355001,Left ventricle apical anterior segment (body structure),Left ventricle anterior segment (body structure)
730748000,730674003,Entire bone tissue of coccygeal vertebra (body structure),Entire bone tissue of irregular bone (body structure)
730748000,731682009,Entire bone tissue of coccygeal vertebra (body structure),Entire bone of spine (body structure)
730748000,730685001,Entire bone tissue of coccygeal vertebra (body structure),Entire bone tissue of vertebra (body structure)
730748000,731832001,Entire bone tissue of coccygeal vertebra (body structure),Entire bone of trunk (body structure)
730748000,731968007,Entire bone tissue of coccygeal vertebra (body structure),Entire bone (tissue) (body structure)
730748000,362875007,Entire bone tissue of coccygeal vertebra (body structure),Entire lower body (body structure)
730748000,731691008,Entire bone tissue of coccygeal vertebra (body structure),Entire bone of coccyx (body structure)
730748000,362662005,Entire bone tissue of coccygeal vertebra (body structure),Entire lower trunk (body structure)
730748000,732088006,Entire bone tissue of coccygeal vertebra (body structure),Entire regional musculoskeletal system (body structure)
368977006,732088006,Entire foramen singulare (body structure),Entire regional musculoskeletal system (body structure)
728084005,732022009,Entire dome of diaphragm (body structure),Entire regional skeletal muscle (body structure)
728084005,727285002,Entire dome of diaphragm (body structure),Entire soft tissues (body structure)
728084005,732088006,Entire dome of diaphragm (body structure),Entire regional musculoskeletal system (body structure)
361923002,342907006,Entire respiratory region of nose (body structure),Entire organ cavity subdivision (body structure)
361923002,361381009,Entire respiratory region of nose (body structure),Entire upper respiratory tract (body structure)
361923002,361922007,Entire respiratory region of nose (body structure),Entire upper aerodigestive tract (body structure)
433701000124104,8129006,Deposition of calcium oxalate crystals (morphologic abnormality),Deposition of oxalate crystals (morphologic abnormality)
362019005,732040008,Entire interventricular septum (body structure),Entire regional cardiovascular structure (body structure)
362019005,732034001,Entire interventricular septum (body structure),Entire intrathoracic cardiovascular structure (body structure)
362019005,732006008,Entire interventricular septum (body structure),Entire cardiac internal structure (body structure)
280261005,727285002,Entire inferior alveolar nerve (body structure),Entire soft tissues (body structure)
280261005,730370004,Entire inferior alveolar nerve (body structure),Entire regional peripheral nerve (body structure)
6504002,56447003,Glans clitoridis structure (body structure),Structure of body of clitoris (body structure)
731658004,731682009,Entire bone of atlas (body structure),Entire bone of spine (body structure)
731658004,361684008,Entire bone of atlas (body structure),Entire cervical vertebral column (body structure)
731658004,731713000,Entire bone of atlas (body structure),Entire bone of cervical vertebra (body structure)
731658004,732088006,Entire bone of atlas (body structure),Entire regional musculoskeletal system (body structure)
731463009,181077007,Entire common peroneal nerve in popliteal region (body structure),Entire common peroneal nerve (body structure)
731463009,731480008,Entire common peroneal nerve in popliteal region (body structure),Entire free lower limb (body structure)
731463009,732041007,Entire common peroneal nerve in popliteal region (body structure),Entire regional nervous system (body structure)
731463009,727285002,Entire common peroneal nerve in popliteal region (body structure),Entire soft tissues (body structure)
731463009,362875007,Entire common peroneal nerve in popliteal region (body structure),Entire lower body (body structure)
731463009,730370004,Entire common peroneal nerve in popliteal region (body structure),Entire regional peripheral nerve (body structure)
731463009,731842004,Entire common peroneal nerve in popliteal region (body structure),Entire nervous of limb (body structure)
731690009,731480008,Entire bone of patella (body structure),Entire free lower limb (body structure)
731690009,362875007,Entire bone of patella (body structure),Entire lower body (body structure)
731690009,731782001,Entire bone of patella (body structure),Entire bone of knee (body structure)
731690009,732088006,Entire bone of patella (body structure),Entire regional musculoskeletal system (body structure)
263437006,7083009,Neck of middle phalanx of index finger (body structure),Structure of middle phalanx of index finger (body structure)
727341001,368913003,Entire subcutaneous tissue of perioral region of face (body structure),Entire subcutaneous tissue of face (body structure)
727341001,362084006,Entire subcutaneous tissue of perioral region of face (body structure),Entire oral soft tissues (body structure)
727341001,727285002,Entire subcutaneous tissue of perioral region of face (body structure),Entire soft tissues (body structure)
280188009,727285002,Entire sensory root of trigeminal nerve (body structure),Entire soft tissues (body structure)
