Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
427602004,4240001,Ruptured aneurysm of common iliac artery (disorder),Rupture of aorta (disorder)
31473001,72970002,Normal venous wedge pressure (finding),Normal vital signs (finding)
65144005,430886005,Congenital spinal meningocele (disorder),Disorder of vertebra (disorder)
283911008,283421008,Cut of urinary conduit (disorder),Cut of trunk (disorder)
94826002,94761001,Neoplasm of uncertain behavior of ethmoid bone (disorder),Neoplasm of uncertain behavior of bone of face (disorder)
203165006,203225003,Acute osteomyelitis of radius (disorder),Infection of radius (disorder)
15666161000119102,451431000124104,Polydactyly of toes of left foot (disorder),Disorder of left lower extremity (disorder)
699319004,128398001,Infection of masticator space (disorder),Infectious disease of digestive tract (disorder)
403320008,238922006,Circumscribed alopecia areata of scalp (disorder),Disorder of scalp (disorder)
304542004,247353003,Nonspecific abdominal pain (finding),Site of abdominal pain (finding)
124563007,124407008,Deficiency of peptide hydrolase (disorder),Deficiency of hydrolase (disorder)
10832941000119108,11791321000119108,Open fracture of fourth metacarpal bone of left hand (disorder),Injury of left hand (disorder)
10832941000119108,10834781000119106,Open fracture of fourth metacarpal bone of left hand (disorder),Open fracture of left hand (disorder)
191597008,38547003,"Recurrent manic episodes, in full remission (disorder)",Mood disorder in full remission (disorder)
262707005,283375001,Laceration of thoracic cord (disorder),Laceration of trunk (disorder)
287053008,371551001,Chronic osteomyelitis of elbow (disorder),Osteomyelitis of upper limb (disorder)
307314009,239990000,Rupture iliac artery (disorder),Soft tissue lesion of pelvic region (disorder)
62856000,363251008,Nonobliterative otosclerosis involving oval window (disorder),Otosclerosis of middle ear (disorder)
94226006,94215000,Secondary malignant neoplasm of broad ligament (disorder),Secondary malignant neoplasm of body of uterus (disorder)
434971000124109,61831009,Amphetamine induced psychotic disorder (disorder),Induced psychotic disorder (disorder)
315507004,315448004,Born in Republic of Ireland (finding),Born in Ireland (finding)
300286002,300577008,Lesion of esophagus (finding),Finding of lesion (finding)
401178003,170932006,Epilepsy care arrangement (finding),Chronic disease - care arrangement (finding)
139291000119101,363054006,Osteopenia with high fracture risk (disorder),Degenerative disorder of bone (disorder)
445117007,423810002,Inflammation of flexor carpi radialis muscle tendon (disorder),Tendinitis of wrist (disorder)
110016007,283951006,Rupture of corpus cavernosum of penis (disorder),Rupture of penis (disorder)
208925009,202095009,"Acute meniscal tear, lateral, radial (disorder)",Radial tear of lateral meniscus (disorder)
298117009,239954007,Axillary nerve lesion (disorder),Soft tissue lesion of shoulder region (disorder)
165441009,165440005,Mean corpuscular hemoglobin borderline raised (finding),Mean corpuscular hemoglobin raised (finding)
205297001,253921005,Undergrowth of whole hand (disorder),Undergrowth of upper limb (disorder)
94307001,94213007,Secondary malignant neoplasm of prepuce (disorder),Secondary malignant neoplasm of body of penis (disorder)
211607003,125662003,"Open crush injury, ankle (disorder)",Open wound of ankle (disorder)
110176000,429433004,Second degree burn of preauricular region of face (disorder),Injury of soft tissue of face (disorder)
110176000,121000119106,Second degree burn of preauricular region of face (disorder),Lesion of skin of face (disorder)
110176000,446905000,Second degree burn of preauricular region of face (disorder),Second degree burn of face (disorder)
400027003,288509005,Cement burn of skin (disorder),Burn of skin of body region (disorder)
303542009,298182007,Increased active range of cervical spine protraction (finding),Active range of joint movement increased (finding)
298168007,298167002,Thumb joint inflamed (finding),Finger joint inflamed (finding)
124679004,124686007,Deficiency of methylaspartate mutase (disorder),Deficiency of mutase (disorder)
714381001,242992007,Accidental puncture during a procedure on an organ (disorder),Accidental puncture during a procedure (disorder)
187741001,187742008,Malignant tumor of fundus of stomach (disorder),Malignant tumor of body of stomach (disorder)
447109003,118926004,Primary malignant neoplasm of intrahepatic bile duct (disorder),Disorder of bile duct (disorder)
427565006,289439005,Absent fetal heart rate variability (finding),Fetal heart rate absent (finding)
299099003,298182007,Increased active range of finger adduction (finding),Active range of joint movement increased (finding)
54044001,116225000,Legal abortion with laceration of vagina (disorder),Complication of injury (disorder)
312137007,129127001,Viral ear infection (disorder),Infection of ear (disorder)
289366006,364747001,Malposition of fetus in face presentation (finding),Finding of presentation of fetus (finding)
91297005,72970002,Normal central venous pressure (finding),Normal vital signs (finding)
444816006,439129009,Embolism from thrombosis of vein of lower extremity (disorder),Thrombosis of blood vessel (disorder)
254269007,205656002,Whole chromosome trisomy - meiotic nondisjunction (disorder),"Whole chromosome trisomy, meiotic nondisjunction (disorder)"
471298007,471297002,Anomalous origin of single coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder),Anomalous origin of single coronary artery from nonfacing aortic sinus (disorder)
471298007,21981000,Anomalous origin of single coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder),Single coronary artery (disorder)
124194004,124236005,Deficiency of nitrate reductase (disorder),Deficiency of reductase (disorder)
10820021000119103,10834181000119105,Open fracture of cuboid bone of left foot (disorder),Open fracture of left foot (disorder)
254555008,254557000,Carcinoma of fundus of stomach (disorder),Carcinoma of body of stomach (disorder)
253135006,57148006,Defect of telencephalic division (disorder),Congenital anomaly of brain (disorder)
41495000,199879009,Disseminated superficial actinic porokeratosis (disorder),Congenital anomaly of skin (disorder)
371599001,371596008,Severe bipolar I disorder (disorder),Bipolar I disorder (disorder)
448146001,92364005,Papilloma of skin of groin (disorder),Benign neoplasm of skin of groin (disorder)
448146001,92394004,Papilloma of skin of groin (disorder),Benign neoplasm of soft tissues of lower limb (disorder)
165656009,165650003,Red blood cell folate low (finding),Serum folate low (finding)
283340001,283042001,Insect bite of great toe (disorder),Superficial injury of great toe (disorder)
95123000,95124006,Neoplasm of uncertain behavior of talus (disorder),Neoplasm of uncertain behavior of tarsal bone (disorder)
124675005,124686007,Deficiency of phosphoglycerate mutase (disorder),Deficiency of mutase (disorder)
124483005,360932008,Deficiency of tripeptide aminopeptidase (disorder),Deficiency of aminopeptidase (disorder)
203980004,40052002,Cervical spinal meningocele (disorder),Congenital anomaly of neck (disorder)
209292003,263104003,Open fracture subluxation of the wrist (disorder),Fracture subluxation of radiocarpal joint (disorder)
403879004,92735004,Intraepidermal squamous carcinoma of lower extremity (disorder),Carcinoma in situ of skin of lower limb (disorder)
15738201000119109,12239221000119100,Cataract of left eye due ocular disease (disorder),Cataract of left eye (disorder)
191895007,1471000119103,Nondependent cannabis abuse in remission (disorder),Drug abuse in remission (disorder)
366552006,298742007,Finding of size of finger (finding),Finding of size of upper limb (finding)
366552006,366545009,Finding of size of finger (finding),Finding of size of hand (finding)
225644006,48079002,Anxiety about altered body image (finding),Disturbance in mood (finding)
446836009,285710002,Traumatic injury of mesenteric artery (disorder),Injury of systemic artery of trunk (disorder)
473175000,473176004,Displacement of internal fixation device (disorder),Displacement of orthopedic device (disorder)
473175000,473174001,Displacement of internal fixation device (disorder),Displacement of musculoskeletal implant (disorder)
289644005,248941007,Finding of arrangement of uterus (finding),Body of uterus finding (finding)
193227008,363058009,Pelvic muscular dystrophy (disorder),Degenerative disorder of muscle (disorder)
289459009,299659002,Finding of arrangement of female pelvis (finding),Finding of arrangement of pelvis (finding)
195469007,399505005,Anal skin tag (disorder),Polyp of large intestine (disorder)
195469007,92118007,Anal skin tag (disorder),Benign neoplasm of gastrointestinal tract (disorder)
195469007,92387002,Anal skin tag (disorder),Benign neoplasm of soft tissues of abdomen (disorder)
195469007,254532005,Anal skin tag (disorder),Neoplasm of digestive organ (disorder)
94883007,94756003,Neoplasm of uncertain behavior of islets of Langerhans (disorder),Neoplasm of uncertain behavior of body of pancreas (disorder)
289330005,300577008,Lesion of umbilical stump (finding),Finding of lesion (finding)
301721000119106,15742001000119100,Acquired deformity of toe of right foot (disorder),Acquired deformity of right foot (disorder)
45979003,247353003,Abdominal wind pain (finding),Site of abdominal pain (finding)
722429003,433096001,Distal limb deficiency with micrognathia syndrome (disorder),Deformity of bone of face (disorder)
254886006,363496003,Squamous cell carcinoma of cervix (disorder),Malignant tumor of soft tissue of abdomen (disorder)
23066002,363251008,Otosclerosis involving otic capsule (disorder),Otosclerosis of middle ear (disorder)
79839005,397952002,Perineal laceration involving vulva (disorder),Trauma to perineum during delivery (disorder)
126793002,126602005,Neoplasm of upper gum (disorder),Neoplasm of soft tissues of face (disorder)
83587009,84866000,Nonvenomous insect bite of cheek with infection (disorder),Superficial injury of cheek with infection (disorder)
199266007,237226002,Congenital cardiovascular disorder during pregnancy - baby delivered (disorder),Heart disease during pregnancy (disorder)
299230005,366671003,Protrusion of hip (finding),Finding of form of joint (finding)
208061000119101,92018005,Adenoma of pancreas (disorder),Benign neoplasm of body of pancreas (disorder)
733050004,275259005,"Dysmorphism, short stature, deafness, disorder of sex development syndrome (disorder)",Congenital malformation of ear (disorder)
417744001,720016003,Sacral base declination (finding),Somatic dysfunction of pelvic region (finding)
370987005,276827001,Anaplastic astrocytoma of spinal cord (disorder),Malignant glioma of spinal cord (disorder)
373925004,365163008,Pigmentation of fingers (finding),Finding of color of limb (finding)
473373004,280133005,Calcification of aortic valve annulus (disorder),Disorder of soft tissue of trunk (disorder)
193718006,397542006,"Better eye: moderate visual impairment, Lesser eye: total visual impairment (disorder)",Moderate visual impairment (disorder)
193718006,193720009,"Better eye: moderate visual impairment, Lesser eye: total visual impairment (disorder)","Better eye: moderate visual impairment, Lesser eye: profound visual impairment (disorder)"
11818651000119100,38540001,Sprain of interphalangeal joint of finger of right hand (disorder),Sprain of interphalangeal joint of finger (disorder)
15966941000119103,280133005,Arterial thoracic outlet syndrome of left subclavian artery (disorder),Disorder of soft tissue of trunk (disorder)
202577004,280135003,Synovial osteochondromatosis of acromioclavicular joint (disorder),Disorder of soft tissue of upper limb (disorder)
432293006,280135003,Congenital anomaly of blood vessel of upper limb (disorder),Disorder of soft tissue of upper limb (disorder)
722451006,254237003,Gomez Lopez Hernandez syndrome (disorder),Aplasia of skin (disorder)
722451006,253177006,Gomez Lopez Hernandez syndrome (disorder),Absence of the vermis (disorder)
299591005,298183002,Increased passive range of toe flexion (finding),Passive range of joint movement increased (finding)
165449006,165448003,Mean corpuscular hemoglobin concentration borderline raised (finding),Mean corpuscular hemoglobin concentration raised (finding)
304205007,298182007,Increased active range of shoulder horizontal extension (finding),Active range of joint movement increased (finding)
300221005,300227009,Hearing for whisper impaired (finding),Hearing for voice impaired (finding)
298822007,298182007,Increased active range of shoulder internal rotation (finding),Active range of joint movement increased (finding)
446541000124101,10834181000119105,Open fracture of metatarsal bone of left foot (disorder),Open fracture of left foot (disorder)
724790005,725014003,Laceration of fascia of neck (disorder),Injury of fascia of neck (disorder)
95489009,429448005,Congenital conjunctival cyst (disorder),Congenital anomaly of anterior segment of eye (disorder)
316881000119109,316911000119109,Pain in finger of right hand (finding),Pain in right hand (finding)
19234005,105620001,Late effect of foreign body in orifice (disorder),Effect of foreign body (disorder)
281373004,128268005,Sacralized fifth lumbar vertebra (disorder),Arthropathy of pelvis (disorder)
17761000119109,430886005,High lumbar myelomeningocele (disorder),Disorder of vertebra (disorder)
707348004,707345001,Primary carcinoma of sphenoidal sinus (disorder),Primary carcinoma of accessory sinus (disorder)
298903004,298229008,Normal active range of elbow supination (finding),Active range of joint movement normal (finding)
300311004,271676006,Finding of appearance of rectum (finding),Finding of appearance of abdomen (finding)
707576008,372104008,Primary squamous cell carcinoma of subglottis (disorder),Carcinoma of subglottis (disorder)
473195006,81141003,Normal renal function of transplanted kidney (finding),Normal renal function (finding)
187601000,275399006,"Malignant neoplasm of upper lip, lipstick area (disorder)",Malignant tumor of lipstick area of lip (disorder)
195254008,363056008,Extremity artery atheroma (disorder),Degenerative disorder of extremity (disorder)
289820006,248911005,Cervical excitation absent (finding),Uterine cervix absent (finding)
289820006,289623005,Cervical excitation absent (finding),Body of uterus absent (finding)
10823251000119106,11853971000119103,Open fracture of right foot (disorder),Injury of right foot (disorder)
230807001,473045008,Brain ventricular shunt displacement (disorder),Mechanical complication of nervous system implant (disorder)
305491000119102,15729561000119103,Contracture of joint of left shoulder region (disorder),Arthropathy of left shoulder (disorder)
389166003,88631000119105,Trichorhinophalangeal dysplasia type III (disorder),Dysplasia of limb (disorder)
209306005,208861003,Closed fracture dislocation of distal interphalangeal joint (disorder),"Closed traumatic dislocation, distal interphalangeal joint (disorder)"
196880006,280130008,Epigastric hernia with gangrene (disorder),Disorder of soft tissue of abdominal cavity (disorder)
722459008,78626001,"Male hypergonadotropic hypogonadism, intellectual disability, skeletal anomaly syndrome (disorder)",Congenital anomaly of trunk (disorder)
36241000119108,280132000,Sprain of ligament of cervical spine region (disorder),Disorder of soft tissue of neck (disorder)
15080006,363058009,Myotubular myopathy with type I atrophy (disorder),Degenerative disorder of muscle (disorder)
453451000124107,448178009,Adverse drug interaction with dietary supplement (disorder),Adverse drug interaction with drug (disorder)
721846006,57148006,"Hypomyelination, hypogonadotropic hypogonadism, hypodontia syndrome (disorder)",Congenital anomaly of brain (disorder)
721846006,78626001,"Hypomyelination, hypogonadotropic hypogonadism, hypodontia syndrome (disorder)",Congenital anomaly of trunk (disorder)
239874001,363056008,Osteoarthritis of ankle (disorder),Degenerative disorder of extremity (disorder)
94947002,95099006,Neoplasm of uncertain behavior of muscle of pelvis (disorder),Neoplasm of uncertain behavior of soft tissues of pelvis (disorder)
94947002,95097008,Neoplasm of uncertain behavior of muscle of pelvis (disorder),Neoplasm of uncertain behavior of soft tissues of lower limb (disorder)
723848001,93845000,Primary osteosarcoma of bone of jaw (disorder),Primary malignant neoplasm of jaw (disorder)
111502003,240059009,Fukuyama congenital muscular dystrophy (disorder),Congenital muscular dystrophy (disorder)
10832461000119103,446481000124108,Open fracture of coronoid process of right ulna (disorder),Open fracture of proximal end of right ulna (disorder)
10832461000119103,10822531000119108,Open fracture of coronoid process of right ulna (disorder),Open fracture of right elbow (disorder)
417380003,298304004,Membranous balance of dura mater (finding),Finding of balance (finding)
195929004,715852004,Influenza with gastrointestinal tract involvement (disorder),Infection of gastrointestinal tract (disorder)
262633005,429433004,Abrasion of oral alveolar mucosa (disorder),Injury of soft tissue of face (disorder)
435211000124107,15402006,Calculus of common bile duct with acute pancreatitis (disorder),Calculus of pancreas (disorder)
23273003,21818003,Cataract in inflammatory disorder (disorder),Cataract in degenerative disorder (disorder)
307211004,430886005,Nonunion of spinal fusion (disorder),Disorder of vertebra (disorder)
317511000119102,429360005,Tendonitis of left patellar tendon (disorder),Tendinitis of knee (disorder)
317511000119102,451431000124104,Tendonitis of left patellar tendon (disorder),Disorder of left lower extremity (disorder)
298564000,298229008,Normal active range of thoracic spine left rotation (finding),Active range of joint movement normal (finding)
232443006,280132000,Congenital laryngeal adductor palsy (disorder),Disorder of soft tissue of neck (disorder)
232443006,118940003,Congenital laryngeal adductor palsy (disorder),Disorder of nervous system (disorder)
209296000,307171000,Open fracture subluxation of carpometacarpal joint (disorder),Fracture dislocation of carpometacarpal joint (disorder)
473142008,473141001,Protrusion of internal fixation device (disorder),Protrusion of musculoskeletal implant (disorder)
373408007,280136002,Vascular disorder of lower extremity (disorder),Disorder of soft tissue of lower limb (disorder)
723621000,363056008,"Spastic tetraplegia, retinitis pigmentosa, intellectual disability syndrome (disorder)",Degenerative disorder of extremity (disorder)
208555009,361119006,"Open fracture of proximal femur, pertrochanteric (disorder)",Open fracture of neck of femur (disorder)
202584007,280136002,Synovial osteochondromatosis of hip (disorder),Disorder of soft tissue of lower limb (disorder)
289414001,289412002,Anterior fontanelle palpable right lateral (finding),Anterior fontanelle palpable anterior (finding)
726331006,280133005,Injury of muscle of trunk (disorder),Disorder of soft tissue of trunk (disorder)
88540000,439458000,"Factor XI deficiency, type I (disorder)",Factor I deficiency disease (disorder)
278026003,288509005,Arborescent patterning of skin (disorder),Burn of skin of body region (disorder)
191888003,153501000119105,"Tobacco dependence, episodic (disorder)","Drug dependence, episodic (disorder)"
200181000,200182007,Puerperal endometritis - delivered with postnatal complication (disorder),Puerperal endometritis with postnatal complication (disorder)
700229002,417876002,Victim of child sexual abuse (finding),Victim of abusive sexual relationship (finding)
10926201000119109,10929681000119108,Closed fracture of lateral malleolus of left fibula (disorder),Closed fracture of left ankle (disorder)
240178007,363056008,Juvenile osteochondritis of the arm (disorder),Degenerative disorder of extremity (disorder)
240178007,363055007,Juvenile osteochondritis of the arm (disorder),Degenerative disorder of cartilage (disorder)
240178007,363054006,Juvenile osteochondritis of the arm (disorder),Degenerative disorder of bone (disorder)
240178007,363175000,Juvenile osteochondritis of the arm (disorder),Inflammatory disorder of extremity (disorder)
298275000,298300008,Skeletal muscle size normal (finding),Skeletal muscle normal (finding)
248925006,248923004,Cervical os patulous (finding),Form of cervical os (finding)
184861000119102,733355004,Primary adenocarcinoma of nasopharynx (disorder),Primary adenocarcinoma of digestive organ (disorder)
124360006,124400005,Deficiency of thiosulfate sulfurtransferase (disorder),Deficiency of sulfurtransferase (disorder)
446897003,429433004,Laceration of skin of periocular area (disorder),Injury of soft tissue of face (disorder)
165438000,165439008,Mean corpuscular hemoglobin borderline low (finding),Mean corpuscular hemoglobin low (finding)
110258003,262667000,Contusion of soft palate (disorder),Bruising of oropharynx (disorder)
94338000,94397007,Secondary malignant neoplasm of infraclavicular lymph nodes (disorder),Secondary malignant neoplasm of lymph nodes of neck (disorder)
93900000,94052009,Primary malignant neoplasm of muscle of buttock (disorder),Primary malignant neoplasm of soft tissues of buttock (disorder)
473398003,397578001,Dialysis catheter in situ unusable (finding),Device in situ (finding)
12235821000119102,16010911000119109,Congenital hammer toe of right foot (disorder),Arthropathy of right foot (disorder)
10836241000119104,35046003,Cracked nipple associated with lactation (disorder),Disorder of lactation (disorder)
724908002,280135003,Injury of muscle at upper arm level (disorder),Disorder of soft tissue of upper limb (disorder)
26831007,363175000,Osteitis of lower leg (disorder),Inflammatory disorder of extremity (disorder)
724940003,280135003,Injury of muscle at forearm level (disorder),Disorder of soft tissue of upper limb (disorder)
445276002,423810002,Inflammation of extensor carpi ulnaris muscle tendon (disorder),Tendinitis of wrist (disorder)
209148006,90460009,Closed spinal subluxation with posterior cervical cord lesion (disorder),Injury of neck (disorder)
209148006,209037002,Closed spinal subluxation with posterior cervical cord lesion (disorder),Closed dislocation cervical spine (disorder)
276713004,249529000,Delayed passage of meconium (finding),Passage of meconium (finding)
12367201000119101,10662431000119107,Pressure ulcer of left foot (disorder),Ulcer of left foot (disorder)
40113007,79342006,Endocervicitis with ectropion (disorder),Ectropion of cervix (disorder)
284807005,284802004,Difficulty bathing self (finding),Difficulty performing bathing activity (finding)
123711007,363056008,"Dystrophia unguium, partial (disorder)",Degenerative disorder of extremity (disorder)
299642007,299523003,Toe joint - cool (finding),Foot joint - cool (finding)
283136003,274182009,Superficial contusion of neck (disorder),Superficial injury of neck (disorder)
722455002,199879009,"Intellectual disability, hypoplastic corpus callosum, preauricular tag syndrome (disorder)",Congenital anomaly of skin (disorder)
722455002,275259005,"Intellectual disability, hypoplastic corpus callosum, preauricular tag syndrome (disorder)",Congenital malformation of ear (disorder)
722455002,92354001,"Intellectual disability, hypoplastic corpus callosum, preauricular tag syndrome (disorder)",Benign neoplasm of skin of ear (disorder)
124284001,124394008,Deficiency of aspartate aminotransferase (disorder),Deficiency of aminotransferase (disorder)
187757001,187824009,"Malignant neoplasm, overlapping lesion of colon (disorder)","Malignant neoplasm, overlapping lesion of digestive system (disorder)"
1075121000119103,301711000119104,Acquired hammer toe of left foot (disorder),Acquired deformity of toe of left foot (disorder)
1075121000119103,15741921000119104,Acquired hammer toe of left foot (disorder),Acquired deformity of left foot (disorder)
1075121000119103,16010991000119100,Acquired hammer toe of left foot (disorder),Arthropathy of left foot (disorder)
95091009,95102006,Neoplasm of uncertain behavior of soft tissues of axilla (disorder),Neoplasm of uncertain behavior of soft tissues of thorax (disorder)
237457000,255184001,Cutaneous papilloma of breast (disorder),Papilloma of skin (disorder)
236757005,239990000,Strangulation of penis (disorder),Soft tissue lesion of pelvic region (disorder)
298441004,298182007,Increased active range of cervical spine left lateral flexion (finding),Active range of joint movement increased (finding)
247183001,232002000,Peripheral snowflake retinal degeneration (disorder),Snowflake retinal degeneration (disorder)
109830000,109349007,Overlapping malignant neoplasm of floor of mouth (disorder),Overlapping malignant neoplasm of soft tissues (disorder)
94321004,94585007,Secondary malignant neoplasm of gum (disorder),Secondary malignant neoplasm of soft tissues of face (disorder)
705081005,428360003,Closed fracture of epiphyseal plate of phalanx of finger (disorder),Arthropathy of joint of hand (disorder)
209269003,263083005,Closed fracture dislocation lunate (volar) (disorder),Fracture dislocation of perilunate joint (disorder)
209269003,209264008,Closed fracture dislocation lunate (volar) (disorder),Closed fracture dislocation of wrist (disorder)
209269003,209266005,Closed fracture dislocation lunate (volar) (disorder),Closed fracture dislocation radiocarpal joint (disorder)
63765009,28271003,Tight hymenal ring (disorder),Noninflammatory disorder of vulva (disorder)
715272002,85223007,Infection of hemodialysis catheter exit site (disorder),Complication of hemodialysis (disorder)
722516000,448554008,Primary liposarcoma of peritoneum (disorder),Liposarcoma of connective tissue (disorder)
61860000,400106006,Porphyria cutanea tarda (disorder),Disorder of skin of trunk (disorder)
61860000,280133005,Porphyria cutanea tarda (disorder),Disorder of soft tissue of trunk (disorder)
94491007,94248000,Secondary malignant neoplasm of pituitary gland (disorder),Secondary malignant neoplasm of cerebrum (disorder)
707538002,707585008,Primary squamous cell carcinoma of vallecula (disorder),Primary squamous cell carcinoma of oropharynx (disorder)
707538002,733345003,Primary squamous cell carcinoma of vallecula (disorder),Primary squamous cell carcinoma of pharynx (disorder)
707538002,408648004,Primary squamous cell carcinoma of vallecula (disorder),Squamous cell carcinoma of epiglottis (disorder)
263108000,263104003,Fracture subluxation of lunate (disorder),Fracture subluxation of radiocarpal joint (disorder)
263108000,263083005,Fracture subluxation of lunate (disorder),Fracture dislocation of perilunate joint (disorder)
15728841000119107,451431000124104,Disorder of joint of left ankle (disorder),Disorder of left lower extremity (disorder)
461103003,461090007,Anomalous origin of ductus arteriosus from right subclavian artery (disorder),Right ductus arteriosus (disorder)
253114009,81042008,Myelocele with hydrocephalus (disorder),Congenital anomaly of spinal cord (disorder)
726620005,199879009,Arthrogryposis hyperkeratosis syndrome lethal form (disorder),Congenital anomaly of skin (disorder)
240020000,27911000,Ligamentous laxity of ankle region (disorder),Laxity of ligament (disorder)
423834007,289203002,Difficulty with prenatal rest pattern (finding),Finding of pattern of pregnancy (finding)
449127009,301100007,Normal separation of commissures of aortic valve (finding),Aortic valve normal (finding)
253631001,251042004,Peripheral pulmonary artery stenosis (disorder),Peripheral pulmonary artery disease (disorder)
50448004,430886005,Fracture of vertebral column (disorder),Disorder of vertebra (disorder)
94505005,94214001,Secondary malignant neoplasm of pyloric antrum (disorder),Secondary malignant neoplasm of body of stomach (disorder)
724386005,300577008,Lesion of genitalia (finding),Finding of lesion (finding)
50817002,280133005,Embolism of vena cava (disorder),Disorder of soft tissue of trunk (disorder)
371816003,29889000,Acute mitral regurgitation from papillary muscle rupture (disorder),Rupture of heart (disorder)
233959009,280135003,Upper limb ischemia (disorder),Disorder of soft tissue of upper limb (disorder)
289824002,300437002,Finding of measures of cervix (finding),Finding of measures of abdomen (finding)
289824002,289673008,Finding of measures of cervix (finding),Finding of measures of uterus (finding)
16686005,39451005,Toxic effect of hydrocyanic acid (disorder),Toxic effect of acid (disorder)
263137001,280135003,Rupture of wrist ligament (disorder),Disorder of soft tissue of upper limb (disorder)
238500005,103001000119108,Hair sinus in foot (disorder),Lesion of skin of foot (disorder)
94992009,95099006,Neoplasm of uncertain behavior of pelvic peritoneum (disorder),Neoplasm of uncertain behavior of soft tissues of pelvis (disorder)
298514007,298183002,Increased passive range of thoracic spine flexion (finding),Passive range of joint movement increased (finding)
95062006,95093007,Neoplasm of uncertain behavior of skin of face (disorder),Neoplasm of uncertain behavior of soft tissues of face (disorder)
124287008,124394008,Deficiency of tyrosine aminotransferase (disorder),Deficiency of aminotransferase (disorder)
453351000124100,1074891000119109,Arthritis of first metatarsophalangeal joint of left foot (disorder),Arthritis of left foot (disorder)
209548004,280133005,Sprain of ligament of lumbosacral joint (disorder),Disorder of soft tissue of trunk (disorder)
1090821000119105,1092191000119104,Acute serous otitis media of right ear (disorder),Serous otitis media of right ear (disorder)
209262007,209261000,Open fracture subluxation superior radioulnar joint (disorder),Open fracture subluxation of elbow joint (disorder)
110118005,429433004,Avulsion of mandibular attached gingiva (disorder),Injury of soft tissue of face (disorder)
89040002,45267008,Deep third degree burn of back of hand (disorder),Deep third degree burn of back (disorder)
10834061000119100,10834181000119105,Open fracture of phalanx of great toe of left foot (disorder),Open fracture of left foot (disorder)
10834061000119100,11852741000119101,Open fracture of phalanx of great toe of left foot (disorder),Injury of toe of left foot (disorder)
210337006,66830009,Multiple open wounds of nose with complication (disorder),Open wound of nose with complication (disorder)
210337006,85573006,Multiple open wounds of nose with complication (disorder),Multiple open wounds with complication (disorder)
210337006,210356001,Multiple open wounds of nose with complication (disorder),Multiple open wounds of face with complication (disorder)
210337006,116225000,Multiple open wounds of nose with complication (disorder),Complication of injury (disorder)
210337006,210347009,Multiple open wounds of nose with complication (disorder),Multiple open wounds of face (disorder)
413567003,27342004,Aplastic anemia associated with pregnancy (disorder),Anemia of pregnancy (disorder)
292021000119105,451431000124104,Paralysis of left femoral nerve (disorder),Disorder of left lower extremity (disorder)
289703003,289258004,Finding of pattern of uterine contractions (finding),Finding of pattern of delivery (finding)
289703003,289238000,Finding of pattern of uterine contractions (finding),Finding of pattern of labor (finding)
289703003,289203002,Finding of pattern of uterine contractions (finding),Finding of pattern of pregnancy (finding)
126990005,280136002,Neoplasm of peripheral nerves of hip (disorder),Disorder of soft tissue of lower limb (disorder)
126990005,609600000,Neoplasm of peripheral nerves of hip (disorder),Neuropathy of lower limb (disorder)
11144004,253247009,Congenital stricture of osseous meatus of middle ear (disorder),Congenital stricture of osseous meatus (disorder)
298674008,298598009,Lumbar spine painful on movement (finding),Finding of movement of lumbar spine (finding)
80383008,239990000,Embolism of iliac artery (disorder),Soft tissue lesion of pelvic region (disorder)
15721521000119107,240005006,Chronic disruption of cruciate ligament of right knee (disorder),Lesion of ligaments of knee region (disorder)
733349009,255086002,Primary mucinous cystic neoplasm with associated invasive carcinoma of distal bile duct (disorder),Carcinoma common bile duct (disorder)
733349009,733352001,Primary mucinous cystic neoplasm with associated invasive carcinoma of distal bile duct (disorder),Primary mucinous cystic neoplasm with associated invasive carcinoma of biliary tract (disorder)
733349009,447416008,Primary mucinous cystic neoplasm with associated invasive carcinoma of distal bile duct (disorder),Primary malignant neoplasm of distal bile duct (disorder)
230007000,301059002,Neck rest arm position (finding),Neck position finding (finding)
251056002,251055003,Partially reversible myocardial perfusion defect (finding),Reversible myocardial perfusion defect (finding)
208918002,202080007,"Acute meniscal tear, medial, radial (disorder)",Radial tear of medial meniscus (disorder)
203066009,280135003,Contracture of flexor digitorum superficialis (disorder),Disorder of soft tissue of upper limb (disorder)
11314561000119107,11314401000119105,Stress fracture of neck of left femur (disorder),Stress fracture of left femur (disorder)
336581000119102,12236201000119103,Acute conjunctivitis of right eye (disorder),Conjunctivitis of right eye (disorder)
10928881000119104,23630001000004100,Closed supracondylar fracture of right humerus (disorder),Supracondylar fracture of right humerus (disorder)
681421000119107,365613002,Presence of hemoglobin delta chain variant (finding),Finding of presence of hemoglobin (finding)
277839000,48079002,Anxiety about saying the wrong thing (finding),Disturbance in mood (finding)
442925003,363056008,Chondrocalcinosis of wrist joint (disorder),Degenerative disorder of extremity (disorder)
442925003,363055007,Chondrocalcinosis of wrist joint (disorder),Degenerative disorder of cartilage (disorder)
55933000,116225000,Legal abortion with perforation of bowel (disorder),Complication of injury (disorder)
92686000,92612007,Carcinoma in situ of postcricoid region (disorder),Carcinoma in situ of hypopharynx (disorder)
449631002,188121000,Secondary malignant neoplasm of skin of upper arm (disorder),Malignant neoplasm of skin of upper arm (disorder)
